Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"487.1810","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189085","GCA_900202125.1",,"OAAG00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,190,2192607,51.58,22,28431,55,3,,2652,99.5,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:38:54.781Z","2018-01-01T07:38:54.781Z"
"487.1811","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189082","GCA_900202145.1",,"OAAW00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,200,2037781,51.99,28,21662,51,3,,2390,99.6,99.4,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:38:59.400Z","2018-01-01T07:38:59.400Z"
"487.1812","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.7129",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189081","GCA_900202155.1",,"OAAK00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,214,2037343,52.02,28,21740,52,3,,2435,99.3,99.1,0.6,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:38:57.248Z","2018-01-01T07:38:57.248Z"
"487.1813","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.1097",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189079","GCA_900202165.1",,"OAAR00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,240,2152514,51.67,29,23385,55,3,,2569,99.8,99.6,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:21.348Z","2018-01-01T07:39:21.348Z"
"487.1814","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189078","GCA_900202175.1",,"OAAV00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,146,2038843,52.17,23,27797,52,3,,2377,99.3,99,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:37:42.903Z","2018-01-01T07:37:42.903Z"
"487.1815","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189093","GCA_900202185.1",,"OAAQ00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,241,2122879,51.7,31,22759,53,3,,2486,99.4,99.2,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:56.381Z","2018-01-01T07:39:56.381Z"
"487.1816","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189086","GCA_900202195.1",,"OAAU00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,208,2081403,51.84,29,21112,50,3,,2464,99.5,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:41.002Z","2018-01-01T07:39:41.002Z"
"487.1817","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189095","GCA_900202205.1",,"OAAZ00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,140,2029827,52.18,23,27644,51,3,,2342,99.3,99,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:38:50.132Z","2018-01-01T07:38:50.132Z"
"487.1818","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.9881",,,,,,,,,,,,,,,,"Good","2017-11-24T00:00:00Z",,,"PRJEB22021","SAMEA104189088","GCA_900202215.1",,"OAAS00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,293,2154503,51.68,34,20837,57,3,,2599,99.5,99.1,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:16.512Z","2018-01-01T07:39:16.512Z"
"487.1819","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.8096",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189096","GCA_900202235.1",,"OABC00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,241,2051459,51.93,33,17941,53,3,,2415,99.5,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:47.713Z","2018-01-01T07:39:47.713Z"
"487.1820","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.11",,,,,,,,,,,,,,,,"Good","2017-11-22T00:00:00Z",,,"PRJEB22021","SAMEA104189087","GCA_900202245.1",,"OAAT00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,192,2065298,51.92,25,26195,55,3,,2424,99.6,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:38.717Z","2018-01-01T07:39:38.717Z"
"487.1821","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189092","GCA_900202265.1",,"OABE00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,229,2086794,51.6,31,19899,50,3,,2478,99.5,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:43.207Z","2018-01-01T07:39:43.207Z"
"487.1822","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.13397",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189089","GCA_900202255.1",,"OABA00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,155,2043670,52.16,21,33169,49,3,,2400,99.5,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:40:52.265Z","2018-01-01T07:40:52.265Z"
"487.1823","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.213",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189094","GCA_900202275.1",,"OAAX00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,237,2118260,51.88,34,20473,57,3,,2527,99.5,99.2,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:45.481Z","2018-01-01T07:39:45.481Z"
"487.1824","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.4531",,,,,,,,,,,,,,,,"Good","2017-11-22T00:00:00Z",,,"PRJEB22021","SAMEA104189090","GCA_900202285.1",,"OABB00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,284,2166027,51.66,35,19580,57,3,,2597,99.5,99.2,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:54.079Z","2018-01-01T07:39:54.079Z"
"487.1825","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-24T00:00:00Z",,,"PRJEB22021","SAMEA104189097","GCA_900202295.1",,"OAAY00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,198,2018737,51.95,29,23073,54,3,,2341,99.6,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:41:26.553Z","2018-01-01T07:41:26.553Z"
"487.1826","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.1117",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189091","GCA_900202305.1",,"OACJ00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,207,2061655,52.02,28,25860,55,3,,2432,99.6,99.4,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:58.542Z","2018-01-01T07:39:58.542Z"
"487.1827","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.10042",,,,,,,,,,,,,,,,"Good","2017-11-24T00:00:00Z",,,"PRJEB22021","SAMEA104189098","GCA_900202315.1",,"OABD00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,133,2030207,52.2,19,36173,47,3,,2343,99.1,98.9,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:52.009Z","2018-01-01T07:39:52.009Z"
"487.1828","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.13445",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189109","GCA_900202325.1",,"OABP00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,185,2049122,51.95,22,31700,46,3,,2431,99.6,99.4,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:39:49.872Z","2018-01-01T07:39:49.872Z"
"487.1829","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.823",,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189104","GCA_900202335.1",,"OABF00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,135,2025594,52.2,18,34436,51,3,,2336,99.2,98.9,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:40:30.711Z","2018-01-01T07:40:30.711Z"
"487.1830","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.60",,,,,,,,,,,,,,,,"Good","2017-11-22T00:00:00Z",,,"PRJEB22021","SAMEA104189106","GCA_900202345.1",,"OABI00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,224,2030556,51.84,30,18978,54,3,,2390,99.8,99.3,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:40:35.124Z","2018-01-01T07:40:35.124Z"
"487.1831","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189105","GCA_900202355.1",,"OABK00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,162,2043850,52.15,24,27067,52,3,,2397,99.6,99.5,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:41:58.683Z","2018-01-01T07:41:58.683Z"
"487.1832","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,"MLST.Neisseria_spp.13304",,,,,,,,,,,,,,,,"Good","2017-11-22T00:00:00Z",,,"PRJEB22021","SAMEA104189100","GCA_900202365.1",,"OABG00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,205,2160378,51.67,22,30461,50,3,,2570,99.7,99.5,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:42:17.981Z","2018-01-01T07:42:17.981Z"
"487.1833","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-20T00:00:00Z",,,"PRJEB22021","SAMEA104189101","GCA_900202375.1",,"OACT00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,220,2069427,51.92,28,22363,55,3,,2421,99.7,99.2,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:40:54.407Z","2018-01-01T07:40:54.407Z"
"487.1834","Neisseria meningitidis",,487,"131567;2;1224;28216;206351;481;482;487","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","WGS","Neisseria meningitidis",,,,,,,,,,,,,,,,,,,,"Good","2017-11-23T00:00:00Z",,,"PRJEB22021","SAMEA104189110","GCA_900202385.1",,"OABJ00000000","UNIVERSITY OF LEICESTER","WGS",,,,,,210,2034820,51.83,29,22087,48,3,,2370,99.6,99.1,,100,,"Nottingham",,"2015",2015,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:healthy",,"The study contains 542 isolates collected from University of Nottingham students in September, November and March of 2009-2010 and 2015-2016. The 2009-2010 carriage study contain 196 isolates of both serogroup B and Y strains. The 2015-2016 carriage study contains 346 isolates of various serogroups.","2018-01-01T07:42:15.766Z","2018-01-01T07:42:15.766Z"
