Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1679.330","Bifidobacterium longum subsp. longum BP",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","BP",,,,,,,,,,,,,,,,,,,,"Good","2022-03-21T00:00:00Z",,,"PRJNA609246","SAMN14239239","GCA_022643465.1",,"CP049767",,"Complete","Illumina MiSeq","50x","Velvet v. 1.2.10",,,1,2339659,60.26431,1,2339659,77,3,,2027,99.5,99.2,,100,,"colon",,"2015",2015,,"Canada","North America","Canada: Edmonton",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"sample_type:Bacterial cell culture",,"2022-04-26T12:35:02.737Z","2022-04-26T12:35:02.737Z"
"1679.331","Bifidobacterium longum subsp. longum B4",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","B4",,,,,,,,,,,,,,,,,,,,"Good","2022-03-21T00:00:00Z",,,"PRJNA609246","SAMN14239237","GCA_022643625.1",,"CP049769",,"Complete","Illumina MiSeq","50x","Velvet v. 1.2.10",,,1,2445197,59.97046,1,2445197,57,2,,2276,99.5,99,0.7,100,,"colon",,"2017",2017,,"Canada","North America","Canada: Edmonton",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"sample_type:bacterial cell culture",,"2022-04-26T12:35:51.432Z","2022-04-26T12:35:51.432Z"
"1679.332","Bifidobacterium longum subsp. longum B5",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","B5",,,,,,,,,,,,,,,,,,,,"Good","2022-03-21T00:00:00Z",,,"PRJNA609246","SAMN14239238","GCA_022643745.1",,"CP049768",,"Complete","Illumina MiSeq","50x","Velvet v. 1.2.10",,,1,2441303,59.980663,1,2441303,59,3,,2275,99.5,99.1,0.5,100,,"colon",,"2017",2017,,"Canada","North America","Canada: Edmonton",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"sample_type:bacterial cell culture",,"2022-04-26T12:36:21.695Z","2022-04-26T12:36:21.695Z"
"1679.333","Bifidobacterium longum subsp. longum B3",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","B3",,,,,,,,,,,,,,,,,,,,"Good","2022-03-21T00:00:00Z",,,"PRJNA609246","SAMN14239236","GCA_022643845.1",,"CP049770",,"Complete","Illumina MiSeq","50x","Velvet v. 1.2.10",,,1,2416492,59.920395,1,2416492,57,4,,2249,99.5,99,1.1,100,,"colon",,"2017",2017,,"Canada","North America","Canada: Edmonton",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"sample_type:bacterial cell culture",,"2022-04-26T12:35:45.081Z","2022-04-26T12:35:45.081Z"
"1679.334","Bifidobacterium longum subsp. longum B2",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","B2",,,,,,,,,,,,,,,,,,,,"Good","2022-03-21T00:00:00Z",,,"PRJNA609246","SAMN14239235","GCA_022644005.1",,"CP049771",,"Complete","Illumina MiSeq","50x","Velvet v. 1.2.10",,,1,2361355,59.86254,1,2361355,56,2,,2179,99.5,99.1,0.5,100,,"colon",,"2017",2017,,"Canada","North America","Canada: Edmonton",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"sample_type:bacterial cell culture",,"2022-04-26T12:35:42.129Z","2022-04-26T12:35:42.129Z"
"1679.335","Bifidobacterium longum subsp. longum B1",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","B1",,,,,,,,,,,,,,,,,,,,"Good","2022-03-21T00:00:00Z",,,"PRJNA609246","SAMN14239234","GCA_022644225.1",,"CP049772",,"Complete","Illumina MiSeq","50x","Velvet v. 1.2.10",,,1,2441145,59.972733,1,2441145,58,3,,2254,99.5,99,0.7,100,,"colon",,"2017",2017,,"Canada","North America","Canada: Edmonton",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"sample_type:bacterial cell culture",,"2022-04-26T12:36:28.289Z","2022-04-26T12:36:28.289Z"
"1679.339","Bifidobacterium longum subsp. longum IM810",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","IM810",,,,,,,,,,,,,,,,,,,,"Good","2022-06-13T00:00:00Z",,,"PRJEB49530","SAMEA11998856","GCA_925297675.1",,"CAKMBY000000000",,"WGS",,,,,,41,2320602,59.89756,4,199815,59,6,,1996,99.6,99.4,,100,,"food additive Floractin",,,,,,,,,,,,,,,,,,,,"2022-06-23T19:10:17.957Z","2022-06-23T19:10:17.957Z"
"1679.340","Bifidobacterium longum subsp. longum IM937",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","IM937",,,,,,,,,,,,,,,,,,,,"Good","2022-06-13T00:00:00Z",,,"PRJEB49530","SAMEA11998729","GCA_925300395.1",,"CAKMCL000000000",,"WGS",,,,,,42,2344588,59.68921,5,181903,54,3,,2054,99.3,99,0.5,100,,"human milk",,,,,"Slovenia","Europe","Slovenia",,,,,,,,,,,,,"2022-06-23T19:10:32.792Z","2022-06-23T19:10:32.792Z"
"1679.343","Bifidobacterium longum subsp. longum KABP-042",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","KABP-042",,,,,,,,,,,,,,,,,"CECT:7894",,,"Good","2022-07-20T00:00:00Z","35095783",,"PRJNA741942","SAMN19945773","GCA_024349265.1",,"JAHTKJ000000000",,"WGS","Illumina HiSeq","21.0x","MEGAHIT v. JAN-2020",,,48,2342780,59.651077,4,199715,55,3,,2037,99.6,99.5,,100,,"stool",,"2008",2008,,"Spain","Europe","Spain: Valencia",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:Stool",,"2022-07-30T12:58:01.984Z","2022-07-30T12:58:01.984Z"
"1679.361","Bifidobacterium longum subsp. longum JNUSWJS1029",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","JNUSWJS1029",,,,,,,,,,,,,,,,,,,,"Good","2022-11-18T00:00:00Z",,,"PRJNA681061","SAMN16976871",,,"JAIZAX000000000",,,"Illumina HiSeq","100.0x","SOAPdenovo v. 2.0.4",,,98,2462844,60.070065,6,108961,59,2,,2195,99.6,99.1,0.5,100,,"feces",,"2019-01-14",2019,,"China","Asia","China",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:single cell",,"2022-12-26T16:03:46.849Z","2022-12-26T16:03:46.849Z"
"1679.362","Bifidobacterium longum subsp. longum CCM7952",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","CCM7952",,,,,,,,,,,,,,,,,,,,"Good","2022-11-29T00:00:00Z",,,"PRJNA736838","SAMN19666837",,,"JAHUBP000000000",,,"Illumina MiSeq","10.0x","SPAdes v. 2.3",,,136,2373635,59.81598,3,189209,55,5,,2111,99.2,98.5,1.4,99.8,,"feces",,"2014-01-01",2014,,"Czech Republic","Europe","Czech Republic",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:tissue sample",,"2022-12-26T19:05:50.312Z","2022-12-26T19:05:50.312Z"
"1679.363","Bifidobacterium longum subsp. longum 372",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","372",,,,,,,,,,,,,,,,,,,,"Good","2022-11-29T00:00:00Z",,,"PRJNA589546","SAMN13283330",,,"WMFR00000000",,,"Illumina MiSeq","99.0x","SPAdes v. 3.1",,,82,2404745,60.24884,5,238937,57,6,,2110,99.5,99.2,1.1,100,,"Breast-fed baby feces",,"01-May-2005",2005,,"Czech Republic","Europe","Czech Republic",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:feces",,"2022-12-26T19:06:41.194Z","2022-12-26T19:06:41.194Z"
"1679.364","Bifidobacterium longum subsp. longum SDS-1927-OWp1",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","SDS-1927-OWp1",,,,,,,,,,,,,,,,,,,,"Good","2022-12-21T00:00:00Z",,,"PRJNA912610","SAMN32244258",,,"JAPWEK000000000",,,"Illumina MiSeq","78x","SPAdes v. Version 3.15.5",,,59,2314385,59.950268,4,213260,55,6,,2025,99.6,99.3,0.9,100,,"maternal vaginal swab fluid of a 48 year-old woman on Bifidus selective media agar",,"2019-10-25",2019,,"Canada","North America","Canada: Vancouver",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:Vaginal swab fluid",,"2023-01-08T00:01:20.182Z","2023-01-08T00:01:20.182Z"
"1679.365","Bifidobacterium longum subsp. longum SDS-1928-OWp1",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","SDS-1928-OWp1",,,,,,,,,,,,,,,,,,,,"Good","2022-12-21T00:00:00Z",,,"PRJNA912610","SAMN32244235",,,"JAPWEL000000000",,,"Illumina MiSeq","107x","SPAdes v. Version 3.15.5",,,79,2368207,60.117294,9,97629,57,6,,2082,99.6,99.5,0.4,100,,"stool of a ~10 day-old infant on Bifidus selective media agar",,"2019-04-11",2019,,"Canada","North America","Canada: Vancouver",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:Infant stool",,"2023-01-08T00:01:21.423Z","2023-01-08T00:01:21.423Z"
"1679.366","Bifidobacterium longum subsp. longum SDS-1929-OWp1",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","SDS-1929-OWp1",,,,,,,,,,,,,,,,,,,,"Good","2022-12-21T00:00:00Z",,,"PRJNA912610","SAMN32244251",,,"JAPWEM000000000",,,"Illumina MiSeq","95x","SPAdes v. Version 3.15.5",,,83,2369620,60.109005,10,94984,57,6,,2088,99.6,99.4,1.1,100,,"stool of a ~3 month-old infant on Bifidus selective media agar",,"2020-01-19",2020,,"Canada","North America","Canada: Vancouver",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:Infant stool",,"2023-01-08T00:02:25.603Z","2023-01-08T00:02:25.603Z"
"1679.376","Bifidobacterium longum subsp. longum F2",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","F2",,,,,,,,,,,,,,,,,,,,"Good","2023-03-02T00:00:00Z",,,"PRJNA936654","SAMN33360037",,,"CP118598",,,"Nanopore","200.0x","Canu v. 2.3",,,1,2477907,59.908745,1,2477907,56,12,,2202,99.6,98.2,4.3,100,,"yogurt",,"2022-08-21",2022,,"China","Asia","China",,,,,,,,,,,"sample_type:mixed culture",,"2023-03-26T19:25:14.107Z","2023-03-26T19:25:14.107Z"
"1679.384","Bifidobacterium longum subsp. longum NBRC 114494",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","NBRC 114494",,,,,,,,,,,,,,,,,,,,"Good","2023-05-11T00:00:00Z",,,"PRJDB14606","SAMD00557631",,,"BSQT00000000",,,"DNBSEQ-G400","374x","Spades v. 3.13.2",,,95,2487076,60.04275,10,80937,59,4,,2259,99.5,99.3,,100,,"Human feces (healthy pre-obese Japanese male in his late 50s)",,,,,"Japan","Asia","Japan",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-07-09T01:02:01.020Z","2023-07-09T01:02:01.020Z"
"1679.385","Bifidobacterium longum subsp. longum Bif16",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","Bif16",,,,,,,,,,,,,,,,,,,,"Good","2023-07-10T00:00:00Z","35299989",,"PRJNA451345","SAMN08968579",,,"QCZN00000000",,,"Illumina HiSeq","1371.0x","CLC NGS Cell v. 2018",,,135,2447802,59.960938,4,197498,56,3,,2241,99.6,98.6,4.8,100,,"stool",,"2015",2015,,"India","Asia","India: Chandigarh",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:stool",,"2023-08-03T00:03:07.833Z","2023-08-03T00:03:07.833Z"
"1679.386","Bifidobacterium longum subsp. longum BAMA-B05/BAu-B1024",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","BAMA-B05/BAu-B1024",,,,,,,,,,,,,,,,,,,,"Good","2023-06-27T00:00:00Z","33981369",,"PRJNA985883","SAMN35813933",,,"JAUCBO000000000",,,"BGI&Nanopore","150.0x","Flye v. JUN-2022",,,2,2260365,60.127014,1,2256739,57,12,,1926,99.6,99.5,,100,,"gut",,"1993-04",1993,,"China","Asia","China: Bama, Guangxi",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-08-03T00:03:09.336Z","2023-08-03T00:03:09.336Z"
"1679.387","Bifidobacterium longum subsp. longum Bif10",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria",,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","Bif10",,,,,,,,,,,,,,,,,,,,"Good","2023-07-10T00:00:00Z","35299989",,"PRJNA451255","SAMN08966959",,,"QCZM00000000",,,"Illumina HiSeq","1439.0x","CLC NGS Cell v. 2018",,,68,2617103,59.635216,7,146450,80,4,,2423,99.5,99,0.4,100,,"stool",,"2015",2015,,"India","Asia","India: Chandigarh",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:stool",,"2023-08-03T00:03:14.708Z","2023-08-03T00:03:14.708Z"
"1679.45","Bifidobacterium longum subsp. longum strain DS32_3",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","DS32_3",,,,,,,,,,,,,,,,,,,,"Good","2018-05-06T00:00:00Z",,,"PRJNA336518","SAMN08949007","GCA_003094995.1",,"QDIY00000000","USFDA","WGS","NextSeq 500","86.5x","SPAdes v. 3.8.2",,,28,2235932,60.140247,2,399293,54,1,,1929,99.9,99.5,1.4,100,,"Commercial dietary supplements",,"2017-08-24",2017,,"USA","North America","USA:MD",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Single cell","Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.","2018-05-27T22:36:31.683Z","2018-05-27T22:36:31.683Z"
"1679.51","Bifidobacterium longum subsp. longum strain BORI",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Complete","BORI",,,,,,,,,,,,,,,,,,,,"Good","2018-07-26T00:00:00Z","29747442",,"PRJNA481853","SAMN09691177","GCA_003342655.1",,"CP031133","BIFIDO Co., LTD","Complete","PacBio","386.51x","SMRT analysis v. 2.3",,,1,2311020,59.93864,1,2311020,57,8,,1976,99.9,99.4,1.4,100,,"Korean infant","isolated from the feces of healthy Korean infants and has been characterized to have inhibitory effect against Rotavirus infection of children and has been commercially used as food ingredients since 2000","1998-10-01",1998,,"South Korea","Asia","South Korea",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Bacteria","Bifidobacterium longum BORI was isolated from the feces of healthy Korean infants and has been characterized to have inhibitory effect against Rotavirus infection of children and has been commercially used as food ingredients since 2000.","2018-09-30T00:50:55.025Z","2018-09-30T00:50:55.025Z"
"1679.55","Bifidobacterium longum subsp. longum strain VKPM Ac-1636",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","VKPM Ac-1636",,,,,,,,,,,,,,,,,,,,"Good","2019-01-01T00:00:00Z",,,"PRJNA511803","SAMN10644101","GCA_003990235.1",,"RZHL00000000","Kurchatov Institute","WGS","Illumina MiSeq","224.0x","SPAdes v. 3.10",,,73,2321741,60.194485,5,162253,56,3,,2110,99.9,99.6,,,,"gut","isolated from human gut as a potential probiotic","2013-04",2013,,"Russia","Europe","Russia: Moscow",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:pure culture","Draft genome sequence of Bifidobacterium longum strain VKPM Ac-1636, isolated from human gut as a potential probiotic.","2019-01-31T23:59:08.672Z","2019-01-31T23:59:08.672Z"
"1679.6","Bifidobacterium longum subsp. longum strain LMG 13197",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","LMG 13197",,,,,,,,,,,,,,,,,,,,"Good","2014-08-18T00:00:00Z","25085493",,"PRJNA239849","SAMN02673437","GCA_000741245.1",,"JGYZ00000000","University of Parma","WGS","Ion Torrent","34.8x","Mira v. 4.0",,,8,2384703,60.3,2,725431,74,12,,1986,99.6,99.3,,100,,"Adult intestine",,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"Bifidobacterium genus sequencing","2014-12-08T23:13:25.014Z","2015-03-16T03:17:09.594Z"
"1679.7","Bifidobacterium longum subsp. longum strain VMKB44",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","VMKB44",,,,,,,,,,,,,,,,,,,,"Good","2014-11-21T00:00:00Z",,,"PRJNA263689","SAMN03105207","GCF_000786175.1",,"JRWN00000000","Pirogov Russian National Research Medical University","WGS","Illumina HiSeq","913.0x","CLC Genomics Workbench v. 6.0.2",,,34,2501933,60.28,5,181715,73,2,,2247,99.8,99.2,1.4,100,,"feces",,"1993-11-09",1993,,"Russia","Europe","Russia: Moscow",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Whole genome sequencing of Bifidobacterium longum subsp. longum VMKB44","2016-01-17T15:41:05.892Z","2016-01-17T15:41:05.892Z"
"1679.8","Bifidobacterium longum subsp. longum strain BLOI2",,1679,"131567;2;1783272;201174;1760;85004;31953;1678;216816;1679","cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum","Bacteria","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","WGS","BLOI2",,,,,,,,,,,,,,,,,,,,"Good","2015-08-31T00:00:00Z",,,"PRJNA286998","SAMN03775040","GCF_001275745.1",,"LFDU00000000","University of Parma","WGS","Illumina","406.1x","Mira v. 4.0.2",,,72,2417590,59.96,9,67974,58,4,,2120,99.9,99.2,,100,,"infant stool",,"2013-11-26",2013,,"Italy","Europe","Italy: Trento","env_biome:gut","Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly of target strain","Bifidobacterium longum subsp. longum BLOI2","2016-01-17T17:04:39.991Z","2016-01-17T17:04:39.991Z"
