Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"520.1185","Bordetella pertussis strain J667",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J667",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524469","GCA_004636785.1",,"CP026898","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","229x","HGAP v. 3; Circlator v. 1.5.1",,,1,4108749,67.70579,1,4108749,49,6,,4099,99.5,98.4,,,,,,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:15:29.331Z","2019-07-14T11:15:29.331Z"
"520.1186","Bordetella pertussis strain J662",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J662",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524468","GCA_004636805.1",,"CP026899","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","323x","HGAP v. 3",,,1,4104253,67.70882,1,4104253,49,6,,4084,99.5,98.4,,,,,,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:15:54.050Z","2019-07-14T11:15:54.050Z"
"520.1187","Bordetella pertussis strain J589",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J589",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524458","GCA_004636825.1",,"CP026909","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","295x","HGAP v. 3",,,1,4105313,67.70775,1,4105313,49,6,,4108,99.5,98.4,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:15:51.855Z","2019-07-14T11:15:51.855Z"
"520.1188","Bordetella pertussis strain J588",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J588",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524457","GCA_004636845.1",,"CP026910","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","324x","HGAP v. 3; Circlator v. 1.5.1",,,1,4106460,67.705055,1,4106460,49,6,,4105,99.5,98.5,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:16:23.403Z","2019-07-14T11:16:23.403Z"
"520.1189","Bordetella pertussis strain J582",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J582",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524455","GCA_004636865.1",,"CP026912","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","295x","HGAP v. 3",,,1,4106349,67.70625,1,4106349,49,6,,4121,99.5,98.4,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:20:07.787Z","2019-07-14T11:20:07.787Z"
"520.119","Bordetella pertussis strain B037",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","WGS","B037",,"biovar ious",,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB2274","SAMEA751403","GCF_001204675.1","ERR028852","CSSH00000000","SC","WGS",,,,,,1000,3729167,67.49,170,6394,44,3,,4346,99.6,90.5,0.6,100,,,"isolated between 1920 and 2010","2000",2000,,"Australia","Oceania","Australia",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:disease","isolate:L467","“Global population structure and evolution of Bordetella pertussis and their relationship with vaccination.” Pubmed ID: 24757216. Bordetella pertussis causes pertussis, a respiratory disease that is most severe for infants. Vaccination was introduced in the 1950s, and in recent years, a resurgence of disease was observed worldwide, with significant mortality in infants. Possible causes for this include the switch from whole-cell vaccines (WCVs) to less effective acellular vaccines (ACVs), waning immunity, and pathogen adaptation. Pathogen adaptation is suggested by antigenic divergence between vaccine strains and circulating strains and by the emergence of strains with increased pertussis toxin production. We applied comparative genomics to a worldwide collection of 343 B. pertussis strains isolated between 1920 and 2010. The global phylogeny showed two deep branches; the largest of these contained 98% of all strains, and its expansion correlated temporally with the first descriptions of pertussis outbreaks in Europe in the 16th century. We found little evidence of recent geographical clustering of the strains within this lineage, suggesting rapid strain flow between countries. We observed that changes in genes encoding proteins implicated in protective immunity that are included in ACVs occurred after the introduction of WCVs but before the switch to ACVs. Furthermore, our analyses consistently suggested that virulence-associated genes and genes coding for surface-exposed proteins were involved in adaptation. However, many of the putative adaptive loci identified have a physiological role, and further studies of these loci may reveal less obvious ways in which B. pertussis and the host interact. This work provides insight into ways in which pathogens may adapt to vaccination and suggests ways to improve pertussis vaccines. Whooping cough is mainly caused by Bordetella pertussis, and current vaccines are targeted against this organism. Recently, there have been increasing outbreaks of whooping cough, even where vaccine coverage is high. Analysis of the genomes of 343 B. pertussis isolates from around the world over the last 100 years suggests that the organism has emerged within the last 500 years, consistent with historical records. We show that global transmission of new strains is very rapid and that the worldwide population of B. pertussis is evolving in response to vaccine introduction, potentially enabling vaccine escape.","2016-01-17T16:44:40.841Z","2016-01-17T16:44:40.841Z"
"520.1190","Bordetella pertussis strain J571",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J571",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524454","GCA_004636885.1",,"CP026913","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","351x","HGAP v. 3; Circlator v. 1.5.1",,,1,4106638,67.70755,1,4106638,49,6,,4103,99.5,98.4,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:19:09.282Z","2019-07-14T11:19:09.282Z"
"520.1191","Bordetella pertussis strain J567",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J567",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524453","GCA_004636905.1",,"CP026914","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","343x","HGAP v. 3; Circlator v. 1.5.1",,,1,4106621,67.707466,1,4106621,49,6,,4113,99.5,98.4,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:21:40.981Z","2019-07-14T11:21:40.981Z"
"520.1192","Bordetella pertussis strain J549",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J549",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524452","GCA_004636925.1",,"CP026915","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","251x","HGAP v. 3",,,1,4106572,67.7072,1,4106572,49,6,,4119,99.5,98.4,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:22:01.939Z","2019-07-14T11:22:01.939Z"
"520.1193","Bordetella pertussis strain J546",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J546",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524451","GCA_004636945.1",,"CP026916","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","238x","HGAP v. 3; Circlator v. 1.5.1",,,1,4106441,67.70486,1,4106441,49,6,,4096,99.5,98.4,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:20:01.606Z","2019-07-14T11:20:01.606Z"
"520.1194","Bordetella pertussis strain J132",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J132",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524449","GCA_004636965.1",,"CP026918","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina HiSeq","390x","HGAP v. 3",,,1,4087073,67.6984,1,4087073,49,6,,4086,99.4,98.4,,,,"Nasopharyngeal swab",,"2014",2014,,"Haiti","North America","Haiti",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:20:09.683Z","2019-07-14T11:20:09.683Z"
"520.1195","Bordetella pertussis strain J130",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J130",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524448","GCA_004636985.1",,"CP026919","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina HiSeq","331x","HGAP v. 3",,,1,4103048,67.70935,1,4103048,49,6,,4119,99.5,98.4,,,,"Nasopharyngeal swab",,"2014",2014,,"USA","North America","USA: CA",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:20:31.717Z","2019-07-14T11:20:31.717Z"
"520.1196","Bordetella pertussis strain J092",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J092",,,,,,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524445","GCA_004637005.1",,"CP026922","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina HiSeq","253x","HGAP v. 3",,,1,4113725,67.699394,1,4113725,49,6,,4107,99.5,98.4,,,,,,"2014",2014,,"USA","North America","USA: DE",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:20:55.939Z","2019-07-14T11:20:55.939Z"
"520.1197","Bordetella pertussis strain J586",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J586",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524456","GCA_004637025.1",,"CP026911","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina MiSeq","311x","HGAP v. 3; Circlator v. 1.5.1",,,1,4106373,67.70637,1,4106373,49,6,,4102,99.5,98.4,,,,"Nasopharyngeal swab",,"2016",2016,,"USA","North America","USA: VT",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:20:55.126Z","2019-07-14T11:20:55.126Z"
"520.1198","Bordetella pertussis strain J233",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J233",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524450","GCA_004637045.1",,"CP026917","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina HiSeq","293x","HGAP v. 3",,,1,4104389,67.70725,1,4104389,49,6,,4098,99.5,98.4,,,,"Nasopharyngeal swab",,"2014",2014,,"USA","North America","USA: CA",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:23:24.068Z","2019-07-14T11:23:24.068Z"
"520.1199","Bordetella pertussis strain J129",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J129",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524447","GCA_004637065.1",,"CP026920","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina HiSeq","409x","HGAP v. 3",,,1,4107579,67.70533,1,4107579,49,6,,4098,99.5,98.4,,,,"Nasopharyngeal swab",,"2014",2014,,"USA","North America","USA: CA",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:23:26.273Z","2019-07-14T11:23:26.273Z"
"520.120","Bordetella pertussis strain B098",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","WGS","B098","3","biovar ious",,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB2274","SAMEA751345","GCF_001205255.1","ERR028839","CSLX00000000","SC","WGS",,,,,,995,3742490,67.54,168,6514,45,3,,4371,99.6,90.6,,100,,,"isolated between 1920 and 2010","1996",1996,,"France","Europe","France",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:disease","isolate:FR287","“Global population structure and evolution of Bordetella pertussis and their relationship with vaccination.” Pubmed ID: 24757216. Bordetella pertussis causes pertussis, a respiratory disease that is most severe for infants. Vaccination was introduced in the 1950s, and in recent years, a resurgence of disease was observed worldwide, with significant mortality in infants. Possible causes for this include the switch from whole-cell vaccines (WCVs) to less effective acellular vaccines (ACVs), waning immunity, and pathogen adaptation. Pathogen adaptation is suggested by antigenic divergence between vaccine strains and circulating strains and by the emergence of strains with increased pertussis toxin production. We applied comparative genomics to a worldwide collection of 343 B. pertussis strains isolated between 1920 and 2010. The global phylogeny showed two deep branches; the largest of these contained 98% of all strains, and its expansion correlated temporally with the first descriptions of pertussis outbreaks in Europe in the 16th century. We found little evidence of recent geographical clustering of the strains within this lineage, suggesting rapid strain flow between countries. We observed that changes in genes encoding proteins implicated in protective immunity that are included in ACVs occurred after the introduction of WCVs but before the switch to ACVs. Furthermore, our analyses consistently suggested that virulence-associated genes and genes coding for surface-exposed proteins were involved in adaptation. However, many of the putative adaptive loci identified have a physiological role, and further studies of these loci may reveal less obvious ways in which B. pertussis and the host interact. This work provides insight into ways in which pathogens may adapt to vaccination and suggests ways to improve pertussis vaccines. Whooping cough is mainly caused by Bordetella pertussis, and current vaccines are targeted against this organism. Recently, there have been increasing outbreaks of whooping cough, even where vaccine coverage is high. Analysis of the genomes of 343 B. pertussis isolates from around the world over the last 100 years suggests that the organism has emerged within the last 500 years, consistent with historical records. We show that global transmission of new strains is very rapid and that the worldwide population of B. pertussis is evolving in response to vaccine introduction, potentially enabling vaccine escape.","2016-01-17T16:44:46.215Z","2016-01-17T16:44:46.215Z"
"520.1200","Bordetella pertussis strain J118",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J118",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN08524446","GCA_004637085.1",,"CP026921","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina HiSeq","307x","HGAP v. 3",,,1,4103077,67.70957,1,4103077,49,6,,4092,99.5,98.5,,,,"Nasopharyngeal swab",,"2014",2014,,"USA","North America","USA: CA",,"Human, Homo sapiens","Human",,,"pertussis","Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:23:28.240Z","2019-07-14T11:23:28.240Z"
"520.1201","Bordetella pertussis strain J303",,520,"131567;2;1224;28216;80840;506;517;520","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella pertussis","Complete","J303",,,,"MLST.Bordetella_spp.2",,,,,,,,,,,,,,,,"Good","2019-04-05T00:00:00Z",,,"PRJNA279196","SAMN07352227","GCA_004637105.1",,"CP026987","Centers for Disease Control and Prevention","Complete","PacBio RSII; Illumina HiSeq","345x","HGAP v. 3",,,1,4108452,67.70474,1,4108452,49,6,,4109,99.5,98.5,,,,,,"2014",2014,,"USA","North America","USA: CO",,"Human, Homo sapiens","Human",,,,"Human",,,,,"This project is an effort by the Pertussis and Diphtheria Laboratory at the Centers for Disease Control and Prevention to study the genomic diversity of B. pertussis isolates collected in the United States. Isolates have been selected for sequencing with the intent to broadly sample representative phenotypes, genotypes, geographic locations, and disease severity. Comparative analyses of these data should shed new light on genome evolution while informing the development of novel molecular typing strategies for this important bacterial pathogen.","2019-07-14T11:21:17.985Z","2019-07-14T11:21:17.985Z"
